side,b,kv,truth,model,ape,stratum
new,4,65513,9.604521095752716,8.899971690368602,0.07335601623028115,B
old,4,65513,9.604521095752716,9.498917317500855,0.010995215398981352,B
new,4,65517,9.60698164999485,8.900021279430348,0.07358818787427175,B
old,4,65517,9.60698164999485,9.49896772124248,0.01124327418200373,B
new,4,65521,9.60698164999485,8.900070868492094,0.0735830261009331,B
old,4,65521,9.60698164999485,9.499018124984104,0.011238027607849513,B
new,4,65525,9.608080610632896,8.90012045755384,0.07368382737084704,B
old,4,65525,9.608080610632896,9.49906852872573,0.011345875032160705,B
new,4,65529,9.608080610632896,8.900170046615585,0.07367866618790578,B
old,4,65529,9.608080610632896,9.499118932467354,0.011340629058103293,B
new,4,65533,9.612362831830978,8.900219635677331,0.07408617512807693,B
old,4,65533,9.612362831830978,9.499169336208979,0.01177582427987043,B
new,4,65537,9.608080610632896,8.900267817438134,0.07366849029258274,B
old,4,65537,9.608080610632896,9.499219410969317,0.011330171350051597,B
new,4,65541,9.60698164999485,8.90031177729611,0.07355794967081243,B
old,4,65541,9.60698164999485,9.499268498785796,0.011211965956977996,B
new,4,65545,9.604521095752716,8.900355737154086,0.07331603018811876,B
old,4,65545,9.604521095752716,9.499317586602274,0.010953540327686404,B
new,4,65549,9.604521095752716,8.900399697012062,0.07331145319177113,B
old,4,65549,9.604521095752716,9.499366674418752,0.010948429420438777,B
new,4,65553,9.604521095752716,8.900443656870038,0.0733068761954235,B
old,4,65553,9.604521095752716,9.49941576223523,0.010943318513191148,B
new,4,65557,9.600754827260971,8.900487616728014,0.07293876607957689,B
old,4,65557,9.600754827260971,9.499464850051709,0.010550209752430444,B
new,4,65561,9.600754827260971,8.90053157658599,0.0729341872877249,B
old,4,65561,9.600754827260971,9.499513937868187,0.010545096840231197,B
new,4,65565,9.600754827260971,8.900575536443966,0.0729296084958729,B
old,4,65565,9.600754827260971,9.499563025684665,0.010539983928031951,B
new,4,65569,9.604521095752716,8.900619496301942,0.07328856821003298,B
old,4,65569,9.604521095752716,9.499612113501144,0.010922874884200637,B
